google-GTXiLib	Integrating GTXiLib into custom test frameworks	UsingGTXToolKit for performing accessibility checks on a given element involves:Creating a GTXToolKit object.Associating a set of checks with it.Use it on the element to be checked.GTXToolKit *toolkit =   GTXToolKit alloc  init ;// Register one or more built in checks: toolkit registerCheck: GTXChecksCollection checkForAXLabelPresent  ; toolkit registerCheck: GTXChecksCollection checkForAXLabelNotPunctuated  ;// and/or add a couple of your own:id fooCustomCheck = } ; toolkit registerCheck:fooCustomCheck ;// Use the toolkit on an element.NSError *error;BOOL success =  toolkit checkElement:someElement error:&error ;if  !success  {  NSLog @"Element FAILED accessibility checks! Error: %@",} else {  NSLog @"Element PASSED accessibility checks!" ;GTXToolKit objects can also be applied on a tree of elements by just providingthe root element.Also, note that checkAllElementsFromRootElements: requires an *arrayelements, not a single element
google-GTXiLib	Integrating GTXiLib into custom test frameworks	The following snippet shows how to run thechecks on all elements on the screen:
google-GTXiLib	Analytics	To prioritize and improve GTXiLib, the framework collects usage data and uploadsit to Google Analytics
google-GTXiLib	Analytics	More specifically, the framework collects the MD5 hashof the test app's Bundle ID and pass/fail status of GTXiLib checks
google-GTXiLib	Analytics	Thisinformation allows us to measure the volume of usage
google-GTXiLib	Analytics	For more detailedinformation about our analytics collection, please peruse the GTXAnalytics.mfile which contains the implementation details
google-GTXiLib	Analytics	If they wish, users can chooseto opt out by disabling the Analytics by adding the following code snippet intest’s + void  setUp method:Please join us on  ios-accessibility Google group to discuss all things accessibility and also to keep a tap on allupdates to GTXiLib.
google-GTXiLib	Contributors	Please make sure you’ve followed the guidelines in CONTRIBUTING.md  ./CONTRIBUTING.md  before making any contributions.*Note: This is not an official Google product.*
google-GeoexperimentsResearch	R package GeoexperimentsResearch version 1.0.3	Copyright  C  2017 Google, Inc.License: Apache 2.0
google-GeoexperimentsResearch	Disclaimer	This is not an official Google product
google-GeoexperimentsResearch	Disclaimer	For research purposes only.
google-GeoexperimentsResearch	What is this R package for?	This R package  'GeoexperimentsResearch'  is an open-source implementation of the geoexperiment analysis methodology developed at Google  1, 2 .This package provides object classes and methods and functions for handling,verifying, and analyzing data from geo experiments
google-GeoexperimentsResearch	What is this R package for?	Version 1.0 implements thegeo experiment methodology presented in  1 , also called the geo-basedregression  GBR , and also the follow-up methodology 'time-based regression' TBR , introduced in  2 .
google-GeoexperimentsResearch	Documentation	See the vignette and the manual in this package  in the subdirectory inst/doc/in the source package .
google-GeoexperimentsResearch	References	 1  Vaver, J
google-GeoexperimentsResearch	References	and Koehler, J
google-GeoexperimentsResearch	References	 2011  2  Kerman, J., Wang, P
google-GeoexperimentsResearch	References	and Vaver, J
google-GeoexperimentsResearch	References	 2017 
google-Legilimency	A Memory Research Platform for iOS	Written and maintained by Gal Beniamini, Copyright 2017 Google Inc
google-Legilimency	A Memory Research Platform for iOS	All Rights Reserved.Licensed under the Apache License, Version 2.0  the "License" ;you may not use this file except in compliance with the License.You may obtain a copy of the License atThis is not an official Google product.
google-Legilimency	Usage	Legilimency is a memory exploration framework allowing navigation of the kernel'sdata structures from a python scripting environment
google-Legilimency	Usage	It connects to a server onthe target device implementing the Legilimency protocol  see "Protocol" , andissues subsequent memory access requests to the resident stub on the device.To use Legilimency, run an exploit stub on the target implementing the serverprotocol, then connect to the target using: python memshell.py Note that the provided implementation in memshell.py is left empty
google-Legilimency	Usage	After connecting tothe client you may fill in the code under "memshell.py" to utilise the provided classesand explore the kernel's memory.
google-Legilimency	Protocol	Legilimency uses a basic binary protocol to communicate with the server stub
google-Legilimency	Protocol	Alldata types used are encoded in little-endian byte order
google-Legilimency	Protocol	The protocol after a successfulTCP connection is made to the server
google-Legilimency	Protocol	Subsequently, the server sends a QWORD containingthe kernel's KASLR slide.After the connection is made, the client may issue requests to the server
google-Legilimency	Protocol	Each request isprefixed by a single byte representing the command code, followed by the request's contents.The following commands are supported:
google-LiquidFunPaint	Overview	LiquidFun Paint is a creative application created to demonstrate the use ofLiquidFun, an open source technology that provides developers with a liquidparticle system and physics simulation.You can find out more about LiquidFun at LiquidFun Paint lets users create with three drawing tools:flow, drip and slosh realistically.by fluids.the fluid.Start playing and see what you can create!
google-LiquidFunPaint	Releases	Releases of LiquidFun Paint are available for download from the Google Play Store   
google-LiquidFunPaint	Releases	The Play Store release is currently restricted to theUnited States.LiquidFun Paint source code is available for download from
google-LiquidFunPaint	Documentation	Please hop over to  for more details.Discuss LiquidFun Paint with other developers and users on the LiquidFun Paint Google Group   
google-LiquidFunPaint	Documentation	 File issues on the LiquidFun Paint Issues Tracker    or post your questions to stackoverflow.com    with a mention of **liquidfun paint**.
google-LiquidFunPaint	Tracking	The usage of LiquidFun Paint is not tracked
google-LiquidFunPaint	Tracking	However, the usage of the LiquidFun    library is tracked by default, though you can remove the trackingif you wish
google-LiquidFunPaint	Tracking	Please refer to the  LiquidFun Readme    for more details
google-LiquidFunPaint	Tracking	  LiquidFun Paint Google Group :   stackoverflow.com :   LiquidFun Readme : 
google-MAB	MAB	R package MAB is created toimplement strategies for stationary and non-stationary multi-armed bandit problems
google-MAB	MAB	Various widely-used strategies and their ensembles are included in this package.This package is designed to compare different strategies in multi-armed bandit problemsand help users to choose suitable strategies with suitable tuning parametersin different scenarios
